entry_angle,speed,speed_variance,stop_duration,time_of_intrusion,path_deviation
7.656987906,3.124672655,0.61279683,0.0,5,1.0
314.8926022,3.353533082,0.81623604,120.368516,8,2.390650266
190.4173682,3.611168498,1.0887437,0.0,15,1.449959807
338.0643715,3.772522769,0.503475418,212.2477744,11,1.0
287.5619649,2.225853183,0.572182478,0.0,8,1.910906443
359.2562798,0.788819327,0.737284682,0.0,7,1.467357934
126.2562536,0.73562075,0.371969022,0.0,4,1.638372265
276.187784,1.473691132,0.016916391,0.0,2,1.630140939
144.6951289,0.336221836,0.139358152,110.7154033,3,1.730132184
172.7552233,1.965458178,0.584073277,0.0,10,1.0
225.9019668,3.442931201,0.999916514,35.37138429,9,1.622820914
314.5237611,1.121442616,1.226929477,246.1758062,7,1.321363309
354.2700489,0.792075964,0.486118884,257.3974048,8,1.532357606
276.578429,2.019123426,0.667138438,0.0,12,1.029844165
150.3960416,0.448070038,1.348322792,0.0,23,1.041246929
151.6885208,3.301676718,0.806728366,75.75272699,18,1.068255556
265.5296286,3.482475394,0.65488709,106.706734,22,1.592488548
85.95977248,0.554374736,0.684063623,136.6211555,10,1.266331913
39.77068073,3.486722501,0.832784513,0.0,23,1.08433041
127.6639768,0.959634146,0.111880338,0.0,2,1.165115665
103.406037,1.063075174,0.904217145,194.8009698,0,1.800297165
106.6709234,1.195030232,0.775646436,42.39614402,22,1.4976369
84.09879038,3.054087994,1.035294832,86.78802501,13,1.483344101
15.15354827,0.43954509,0.797648603,0.0,18,1.406548375
6.434616504,3.73738779,1.008499419,0.0,0,1.728719743
355.5800603,1.746974605,0.230849734,0.0,22,1.0
153.9983281,0.696072595,0.361427926,0.0,11,1.6543984
138.357593,2.149358866,0.66108279,200.450205,13,1.330558734
244.6730218,3.638739636,0.299515939,0.0,14,1.0
78.57139963,0.504103739,0.94219453,0.0,6,1.292309976
341.9860262,1.349928534,0.033785004,0.0,3,1.190151753
283.0842052,0.516488215,0.536162069,0.0,13,1.436521514
32.18796083,1.404262715,0.373402333,138.5371444,17,1.660237435
150.3290793,0.399084196,0.303031577,0.0,15,1.0
316.4825907,2.459469308,0.051605071,75.1601608,13,1.987015525
340.103528,1.544572091,0.616720189,90.77453316,20,1.0
168.264544,0.547986005,0.56675699,273.6568604,10,1.003812654
220.8281001,1.069816301,1.361754032,0.0,5,2.08839334
60.13222059,1.026454505,1.595168163,152.5818008,14,1.0
356.8207054,0.424973033,0.172813089,41.93562331,9,1.063298105
83.4018125,3.383804628,0.0,73.30800865,11,1.0
339.3834387,0.651770739,0.119736869,50.15531471,8,1.0
233.8727936,1.78298465,0.575256144,0.0,16,1.255932085
218.7852462,0.345265881,1.05006834,80.12686732,17,1.477581492
184.567864,0.961384817,0.407415083,0.0,10,1.476366739
83.04113222,3.478672392,0.831311122,0.0,5,1.062023919
63.55009152,2.914241149,0.280383688,104.0969917,18,1.0
79.37503527,0.876417138,0.405151022,0.0,1,1.018850489
67.11777437,0.809820857,0.666718648,0.0,21,1.0
280.6504105,2.761336528,0.595546143,0.0,22,1.398812204
126.0450933,0.786475688,0.585576651,0.0,19,1.068549665
20.82336356,0.631124588,0.167280402,164.0086736,12,1.455603838
348.8769469,0.391926275,1.090357523,0.0,8,1.0
318.1629186,3.883072492,1.087332566,0.0,11,1.543022119
333.990822,3.383258981,1.094033707,33.24459125,15,1.493921742
358.1668162,2.438133644,0.32911026,0.0,18,1.0
62.60228972,1.729103284,0.647756086,149.191151,1,1.0
142.6471268,0.457528279,0.390050073,0.0,15,1.157308227
272.9658513,1.927012113,0.210113317,72.16089087,4,1.71887992
250.5674225,1.159785562,0.713985232,161.6633439,16,1.168717461
55.40252628,1.099461597,0.0,0.0,5,1.420697561
293.699925,0.645310151,0.938736061,0.0,23,1.285615602
80.79860586,0.628512097,0.134920879,99.38187677,6,1.65112887
80.57434134,3.780196848,0.474794202,0.0,5,1.354172031
193.3107922,1.017345927,0.0,47.5335426,2,1.0
213.4583765,2.487012521,1.323103044,0.0,20,1.183505535
208.8310348,3.992301581,0.863289753,0.0,14,1.689472245
32.93526146,3.825970813,0.634348707,0.0,15,1.418903114
315.8859105,1.188913856,0.324747623,0.0,16,1.0
95.61601533,3.118013078,0.173709306,0.0,8,2.000493476
46.62537166,0.734195172,0.519876278,0.0,8,1.047335536
319.9493088,1.74448839,0.720884386,124.6787417,16,1.661816861
344.0345394,3.53782642,0.508062727,0.0,6,1.856992707
310.3659422,1.566950476,0.812367904,0.0,1,1.716082433
291.4257869,3.249599844,1.342291792,0.0,5,1.0
235.887113,0.530191702,0.170738688,164.067753,9,1.731021275
198.3086534,0.721029771,0.694594424,143.9418797,16,1.39127815
31.31523357,0.990326218,1.296486323,55.45865904,13,1.0
147.0431567,3.283492885,0.475698421,0.0,2,1.263414333
134.1678661,0.558034457,0.544383474,0.0,15,1.0
93.51136215,0.318065018,0.784504021,56.7471475,15,1.454889348
260.4312409,0.377523955,0.870438916,88.06458284,4,1.614022171
178.5152646,2.743601995,1.01990798,65.13804887,15,1.748995677
29.17663773,0.388271887,0.643711134,0.0,22,1.268255713
79.2659527,1.237131602,0.282057565,75.01440919,4,1.0
245.9731549,1.197580944,0.82430504,0.0,23,1.0
27.40710942,1.248549311,0.213234336,0.0,4,1.569949343
306.4344891,1.033285549,0.732783142,0.0,5,1.688299378
178.2527497,3.907113613,0.630900478,0.0,17,1.517892221
173.0111678,2.906569293,0.621095823,214.1205594,11,1.0
213.2668025,3.012340171,0.567081028,0.0,20,1.043142405
296.8851477,3.705814175,1.000762064,0.0,6,1.070207149
125.2113148,1.589060154,0.847216445,0.0,16,1.0
244.0858149,2.296355461,0.877827224,0.0,9,1.500790901
203.663507,3.373319748,0.414540681,0.0,8,1.242205912
96.13017726,0.562528489,0.0,0.0,8,1.871871851
316.3067951,3.868911374,0.441150556,0.0,23,1.0
287.0733678,1.715450964,0.774302,194.2914864,10,1.240952324
237.0426605,0.362474826,0.612959057,199.69345,13,1.0
306.2094225,1.964823125,0.426890226,0.0,4,1.147028559
312.2259123,2.488478936,0.688572367,252.9511499,6,1.615513734
255.0106716,3.015461928,0.493123248,0.0,16,1.322254995
301.3247982,0.663222672,0.619519707,108.7165611,22,1.0
251.0897262,1.458728824,0.0,0.0,8,1.0
244.8506778,3.50341192,0.90685753,0.0,18,1.165920175
222.7000962,1.689991196,0.845129479,0.0,20,1.382242945
270.9779902,1.46050916,1.444899673,0.0,12,1.628056455
57.09783791,3.778453783,0.315226352,92.45340145,8,1.001338144
317.1134733,1.987315549,0.398722756,245.2072811,12,1.0
313.86367,2.915498735,0.669705514,0.0,13,2.149342516
10.52902189,2.089632621,0.586356534,272.1377303,7,1.290361219
297.2940302,0.894983037,1.231946581,95.67770269,13,1.681464189
46.39315229,0.694238665,0.436667504,62.85881274,12,1.0
120.6427875,3.417950292,0.538510568,0.0,22,1.428730127
267.6629723,0.690693911,0.375113567,132.6225981,9,1.595310772
57.87356258,0.370257247,1.209449217,98.20553853,21,1.323114769
294.4681287,2.534675125,0.794878549,0.0,1,1.0
299.5683041,0.506124869,1.228354349,61.02998612,11,1.0
182.6883842,1.74575133,1.766025374,248.794849,15,1.446964373
2.298913818,0.744466061,0.294874164,0.0,6,1.0
103.3337279,2.386072324,1.031277558,0.0,1,2.313175884
222.0936906,2.669752587,0.497304924,243.0792189,15,1.755892426
353.2270241,3.149418406,0.324943322,214.303193,21,1.0
227.4528697,2.923961651,0.013486874,0.0,5,1.405005955
93.52928918,1.999805144,1.451346577,0.0,15,1.330338144
228.2420531,0.599385036,1.000813966,31.09264702,12,1.735580786
194.3947367,1.060365844,0.509828555,0.0,9,1.0
280.7443423,1.584506036,0.848773806,0.0,19,1.367897774
38.51302998,3.989899972,0.0,151.8884872,8,1.0
273.9700449,1.061975036,0.56224766,0.0,1,1.475531366
194.8559683,3.654357413,0.295232441,0.0,20,1.0
346.6771214,2.657721265,1.178228208,88.24807356,15,1.84765578
123.0739798,1.956498125,1.205115483,88.39064131,2,1.423656809
227.7438815,0.754122856,0.956180665,0.0,21,1.0
335.530118,1.008100942,0.97894525,47.21991006,1,1.0
36.90350208,0.945464858,0.34005299,114.0200111,9,1.499321569
337.4022554,2.008747358,0.886781931,64.41461961,19,1.02204868
247.63886,2.923728918,0.048246692,0.0,22,1.529476632
24.42134128,1.020340831,0.0,0.0,4,1.036090445
108.3468841,2.239771742,0.557807536,0.0,7,1.781404728
254.9419519,1.216757711,0.812078424,111.7061993,11,1.703694644
24.24621653,2.437736985,0.839254075,295.7303854,3,1.472787369
209.5813657,2.502518327,0.097191333,249.2660141,13,1.0
124.5179005,3.686367253,0.0,0.0,22,1.065561872
223.5295864,0.449746009,0.419381159,81.69392655,14,1.196389414
16.46713217,1.761681356,0.249435525,0.0,20,1.0
313.7532502,2.279276798,0.844807027,35.04632909,2,1.564569107
350.4560289,2.220488973,0.194855063,298.1244174,23,1.169683852
348.7960279,3.94473097,1.377720835,191.3088069,21,1.22726866
269.8746594,3.334519292,0.744944083,273.5413464,14,1.091897229
46.83104645,1.768734793,0.541229391,0.0,3,1.292783481
272.9747505,3.177649786,0.141068409,235.1571247,14,1.370191399
8.851289925,2.685778659,0.071548598,57.6435221,8,1.080857055
7.96447855,2.041965993,0.471633103,0.0,17,1.205356085
116.4996789,1.226282627,0.368463872,107.8943669,12,1.113726173
175.9115485,1.378706358,0.0,0.0,8,1.114743148
277.3466704,0.767553615,1.148653193,0.0,3,1.308232821
245.9863356,0.575404843,0.157912141,199.0997156,12,1.0
160.5249743,1.093492362,0.741045428,67.25987872,9,1.86103119
98.50559986,0.346757954,0.776882077,0.0,7,1.605175083
358.9648201,0.489505931,0.0,82.00350875,13,1.364191952
153.4252688,2.214637321,0.446113713,76.07264391,15,1.634928327
162.4993288,1.682837266,0.036146764,260.2944779,18,1.0
58.90457563,3.938800225,0.763039506,259.6164872,6,1.0
286.1314375,0.774727809,0.625006759,75.87036772,11,1.0
249.7256013,1.298142971,0.569087049,186.7318123,12,1.473106369
79.4770606,2.250232319,0.271931083,0.0,14,1.356484737
29.65717642,3.31306614,1.072414691,222.2130512,14,1.4438517
244.9797487,3.684861604,0.448868328,71.55533239,17,1.674296043
235.6240371,3.276096402,0.009061152,44.92058254,1,1.0
98.37342972,3.765770613,0.222283212,0.0,13,1.0
342.3108824,2.156984849,0.0,31.05256772,19,1.038729362
54.38084104,2.74821027,0.338261676,0.0,6,1.566234584
155.6405284,1.628988387,0.236378465,104.4730636,19,1.359526243
339.7017313,1.590655227,0.877831306,40.08899525,1,2.353432411
151.1018341,3.38852986,0.828891018,224.642871,1,1.0
229.8693412,0.450327566,0.68506422,0.0,4,1.508923422
143.1339833,3.699604522,0.978848359,89.92771519,2,1.680100102
98.71747285,0.911839594,0.128638745,0.0,2,1.885885522
354.2319533,0.562035308,0.727328075,0.0,0,1.217955135
147.3602423,1.941411181,0.024798731,59.57697745,18,1.0
321.8757133,1.661027058,0.409261856,0.0,19,1.562425816
82.78365812,1.356139162,0.736474087,181.6744956,11,1.416717708
76.71769345,0.871721696,0.387294621,0.0,21,1.530218445
11.20826984,0.537255354,1.253301528,221.342893,5,1.840214334
234.6000571,3.569546406,0.460785656,189.5039154,20,1.20496292
132.6694837,1.358146866,0.920315383,254.5636911,19,1.0
311.1689699,0.32322191,0.494188671,0.0,5,1.526657274
170.3555664,0.952331879,0.652666807,0.0,12,1.423231641
348.549634,2.122205913,0.453987461,0.0,20,1.173060809
66.78918565,1.077665862,0.670858193,270.7126727,9,1.0
312.7043405,1.68443269,1.290659182,285.6885434,0,1.436814496
279.574867,1.31223184,1.217263097,0.0,15,1.642591505
277.5318641,2.83900148,0.40513251,0.0,13,1.0
304.1219621,0.396619326,0.508397868,235.5689809,17,1.317557006
273.9686367,1.198552404,0.620335653,0.0,13,1.535986454
225.4393158,1.173798857,0.85683482,200.4427486,9,2.020107634
47.24815597,0.363875398,1.341794141,0.0,19,1.326720127
11.70942462,1.282178646,1.114377087,175.3651656,21,1.921937348
331.5052252,0.610900942,0.493297065,92.43959819,4,1.635362521
221.9941132,1.04247091,0.761203121,0.0,1,1.643521537
286.7534248,0.959640455,0.690289255,62.1263888,16,1.0
173.3480465,1.013657836,0.357693377,299.4252753,0,2.290830465
42.23094803,1.09757917,1.005417726,0.0,0,1.324999946
45.06688519,3.403509545,0.0,0.0,5,1.381417269
246.8035034,1.550944194,1.002451744,187.6143191,6,1.307882462
154.9101222,3.653953754,0.764747439,207.3727698,6,1.795994287
72.18890161,3.327426505,0.0,142.8663979,15,2.08344648
176.9740368,0.567655219,0.183292617,0.0,18,1.563849551
23.11521735,0.524958969,0.0,0.0,8,1.146491936
209.5097047,1.251079024,1.278710479,0.0,0,1.979352027
96.8376256,0.617309817,0.203343008,87.95851956,17,1.0
287.1212762,2.932382073,0.964078716,0.0,6,1.021720385
111.7303052,3.523925678,0.978353324,66.87925975,17,1.0
163.8792537,2.443218376,0.551731662,0.0,9,1.153207657
4.183394367,1.335049171,0.334171202,296.4762527,19,1.701643695
26.08087961,3.430564263,0.805106164,293.8631906,1,1.210766543
141.2976803,3.399657382,0.686170343,81.09023121,10,1.323553077
172.7779805,2.035269658,0.974495081,76.37353786,17,1.445735196
216.0073973,0.946824145,0.130677588,0.0,10,1.208587496
104.9985283,1.673009101,1.008972921,57.48056449,13,1.0
250.193479,2.513397093,1.139072089,0.0,12,1.0
309.644063,0.841163099,0.497292783,208.9835896,0,1.822581403
280.746356,0.845973542,0.217606379,0.0,9,1.045964911
14.26277713,0.463853343,0.406685836,0.0,14,1.025815035
172.982501,1.748110241,0.343947928,0.0,18,1.0
37.77486423,0.411958562,0.52766567,47.91476132,16,1.245047309
87.13620571,1.494586251,0.304747324,260.1067559,9,1.517028426
355.1985336,1.133558266,0.782603138,258.0713722,21,1.154293753
51.29839544,2.896477693,0.854676551,269.1122757,7,1.440372582
179.5997352,1.789379633,0.456399579,0.0,22,1.0
222.5360644,2.816837415,0.0,0.0,6,1.368209743
252.8873894,1.074119174,0.777210429,0.0,17,1.136378417
201.4735261,0.94028702,0.009949393,254.4835423,3,1.0
3.517505071,1.069507797,0.699835453,0.0,5,1.0
117.526071,0.59803313,0.628747224,0.0,1,1.0
186.3761916,1.55339244,0.468411953,47.92135563,12,1.0
31.63193969,3.069757631,0.857933026,282.7087834,20,1.43889066
126.2256952,1.822624928,0.745426018,95.25228809,11,1.474063862
11.95311916,3.236064968,0.755072793,0.0,4,1.368737828
28.28825898,0.375686347,0.92840845,0.0,18,1.450524663
142.8923794,0.585941172,0.434871464,0.0,1,1.0
47.77767146,3.876843704,0.429286915,178.2717138,10,1.503197762
204.3147054,1.631014194,1.030889297,280.903966,22,1.566694862
248.2073889,1.317785409,0.856758724,0.0,7,1.409561912
288.2112117,0.925554054,0.412122038,81.87980911,3,1.260755417
72.05408793,1.861828131,0.0,0.0,3,1.003003948
60.29372961,0.958280961,0.756816672,0.0,10,1.435466512
37.64442252,1.6729504,0.794363132,280.2289094,13,1.147078683
229.1148898,3.138146391,0.115043201,103.4298133,8,1.669124059
254.3312615,0.527325426,0.260585064,130.6269575,19,1.410935025
11.37101214,1.288851123,0.436868631,257.6338171,13,1.232725501
337.0364086,0.798444395,0.780930166,98.43817599,2,1.162912307
18.70966211,0.443374873,1.593430472,98.73094244,12,1.236558539
194.8666807,2.86663898,1.047085065,74.42492737,13,1.238487125
255.261787,3.35708406,0.0,285.4749822,16,1.268864435
313.5488845,0.886410369,0.425514848,0.0,2,1.0
257.0712956,2.86675722,0.562186819,0.0,14,1.395426133
288.6221099,0.960134167,0.800981974,274.5032458,20,1.368132417
122.2020693,3.022321192,0.275008587,0.0,1,1.0
293.3370409,0.89706928,0.833812234,0.0,20,1.392096631
28.8413447,0.394167845,0.394782361,0.0,9,1.295367555
322.1339962,3.818998086,0.833173669,229.0983283,21,1.0
197.1332554,3.186687314,0.630317479,0.0,14,1.542529634
294.2271972,1.47706675,1.418173295,209.3757805,18,1.835635881
162.8345824,2.415460164,0.991528683,0.0,20,1.070901419
231.6879703,0.407781891,1.125555126,253.9556329,11,1.341972695
189.5049579,3.495289225,0.176935966,63.61540336,16,1.799532602
263.3722278,2.487538986,0.387161736,0.0,15,1.0
29.38679353,3.724101714,0.730869994,231.9297363,7,2.057143985
21.72675024,1.625208322,0.106641988,0.0,4,1.332137887
88.95716424,1.314314879,1.018153461,0.0,23,1.603019638
57.43608484,0.973594642,0.652190673,0.0,14,1.0
313.842084,3.880975474,1.039971539,261.3764816,7,1.0
78.91703545,2.756707207,0.7929289,81.19774709,17,1.0
351.3114921,0.587543963,0.617945215,57.63986869,20,1.0
121.282485,0.729185382,0.550928161,0.0,7,1.0
65.56244965,1.390515698,0.292458342,0.0,18,1.0
284.2914626,0.884358945,0.268654547,52.17318523,16,1.0
237.1347992,0.79498443,0.955466392,0.0,3,1.0
179.3504579,2.663555018,0.86720769,281.1394444,3,1.895330969
199.9308783,1.914815976,1.093628129,0.0,19,1.554981859
258.9126402,0.810486484,0.381730308,102.3586434,19,1.005733532
82.24370688,0.654550841,1.049035512,242.4654441,8,1.532122168
358.6802098,3.419534568,0.529369587,0.0,13,1.434263846
350.9255384,0.855260775,0.831973733,0.0,0,1.0
234.1172471,0.4206773,1.116613366,0.0,8,1.47190634
71.83528233,2.612915463,1.428415467,0.0,22,1.133143143
244.8821673,2.629819095,1.028968263,0.0,12,1.576228629
25.99142723,1.152888846,0.681126485,0.0,20,1.0
11.03490079,2.893562326,0.824382923,115.8101105,17,1.517542335
92.76583986,1.512103855,1.09960291,0.0,9,1.720556624
166.5442644,0.652289314,0.883960563,0.0,3,1.459378425
312.5781019,0.467290611,0.440299846,0.0,14,1.0
261.7808651,2.165495008,0.84591538,152.1965852,3,2.283481497
267.3743476,1.574369724,1.121456891,226.9821453,19,1.537993271
153.1776004,0.463135069,1.324971999,0.0,10,1.204331322
124.5365973,1.214896434,0.624854589,0.0,11,1.549346133
133.5739547,1.006488084,0.153296375,0.0,12,2.14488608
355.5538429,1.455602538,0.0,142.0614309,1,1.0
14.43930891,2.651292984,0.918255052,263.3797775,7,1.737203001
312.1313386,0.963099026,0.0,0.0,3,1.233442578
208.3231471,1.330215225,0.728016148,53.25038566,8,1.173063517
157.9015509,3.137164361,1.031070984,0.0,1,1.196972791
261.0927577,0.888375116,0.534728503,275.7972121,22,1.0
175.2008189,1.077293493,0.001622625,148.8618177,4,1.492204886
314.4323657,2.806151085,0.096023456,48.07796743,4,1.0
324.252671,1.355094766,0.232073437,289.4324369,22,1.090936513
151.8195337,3.710695337,0.550377385,253.2214878,3,1.098898634
99.658007,2.879537008,1.081658953,171.661499,18,1.147045746
213.2461183,1.856149573,0.604702708,0.0,8,1.0
328.4508044,2.277013556,1.46131914,120.5992846,11,1.656152548
75.83838804,0.533600394,1.0163517,0.0,2,1.0
224.2679701,3.992977732,0.718192248,0.0,4,1.0
227.3616792,1.35568739,0.571377041,72.11597825,1,1.081950775
263.9206881,2.06639263,0.400933124,178.7094441,22,1.174235095
47.36436665,0.446185914,0.659716949,100.3343393,12,1.452409361
257.6969873,0.731090726,0.816943133,0.0,6,1.307853607
327.2517074,0.400584125,0.728485159,0.0,20,2.0724259
64.68591919,0.871877915,0.400556482,0.0,7,1.439193225
85.51559697,2.563787541,0.187231074,0.0,19,1.410182209
349.7022339,1.073384017,1.345026299,0.0,10,1.069697344
65.15170298,0.536429191,0.853699183,0.0,11,1.42129391
307.5786336,0.452788638,0.742201074,0.0,17,1.104594964
177.2200283,0.517871677,0.802555072,0.0,17,1.108296724
89.00318679,1.111549907,1.040544944,0.0,15,2.5
313.4699645,1.498586287,0.412853386,0.0,19,1.917103222
160.3098918,1.473530163,0.548139786,37.41028328,21,1.0
185.3342474,0.885697504,0.29899955,261.1010449,5,1.559608937
129.324013,0.825010625,0.597124273,0.0,17,1.408091016
213.4623065,2.912591766,0.329622879,83.27625786,16,1.034906077
58.86859413,0.559821884,0.19745055,235.8242931,17,2.13370159
140.7893532,3.98571755,0.0,78.2903611,23,1.219783217
348.988436,0.899387357,1.263214654,0.0,20,1.854021178
92.92803577,0.507257462,0.46618268,46.34317975,2,1.036548618
236.4251992,2.802876324,0.794702115,143.0499525,8,1.739940389
117.0684231,3.796477196,0.638543373,260.3506666,6,1.834338604
278.4503252,1.428149442,0.798890458,0.0,23,1.0
47.11451786,0.782978308,0.0,0.0,21,1.168630273
349.1355762,0.340693654,0.412045476,0.0,6,1.265405881
163.3642349,2.572793157,1.063816498,0.0,18,1.953738143
84.9781668,3.701861655,1.377227129,0.0,0,1.921233931
26.45882904,0.621710904,0.454193983,76.81625941,0,1.141691541
61.11284583,2.632949063,0.500296572,0.0,0,1.146502255
187.1186215,3.209125329,1.026566205,40.1666221,10,1.398065974
121.3211435,1.491940383,0.776291244,0.0,22,1.0
298.3980117,0.776110983,0.611855029,0.0,17,1.808858158
155.1195085,0.451680651,0.574179403,0.0,12,1.0
89.53713813,0.794155632,0.371809413,0.0,21,1.33893366
222.1721952,0.837094811,0.357819486,209.6172922,14,1.860563822
254.4397981,2.730326711,0.652816139,0.0,16,1.478109494
60.13508684,0.491689763,0.726663925,0.0,9,1.140932381
60.34291786,2.091145043,0.747482255,0.0,7,1.0
13.2017137,3.668013826,0.32581297,0.0,20,1.278038072
265.1047254,0.831252364,1.133038928,0.0,8,1.184276789
238.9696299,1.80717977,0.0,87.93385477,18,2.349888673
170.8671153,3.22716837,0.811846474,156.5625745,17,1.0
303.9013616,0.580153367,0.38402666,244.4392483,7,1.087207068
290.0412551,1.557474549,0.253643557,0.0,4,1.0
210.7275712,0.693142773,0.470068936,0.0,13,1.19630199
312.577661,0.793933863,0.0,57.77664943,12,1.508825068
74.10283561,0.477568621,0.741709807,0.0,0,1.0
40.29106298,1.798170803,1.245793722,0.0,10,1.441130753
97.10986015,0.847205586,0.342288837,33.46791129,11,1.0
20.55126819,2.253242243,1.540345887,36.56960393,5,1.672958167
191.2210301,1.119299581,0.255655498,230.1425529,11,1.11711745
337.1780492,1.880582443,0.430705466,0.0,2,1.169231521
14.16367464,3.856351878,1.143924446,162.3937844,7,1.862771601
43.95956904,2.213125767,0.121149729,104.0178791,21,1.125470911
162.7916502,2.032611804,0.509352197,0.0,1,1.458862061
336.1950063,2.325716583,1.287620744,0.0,5,1.582442197
113.8161978,2.698193973,0.128430914,0.0,2,1.820445171
182.6045311,3.399918825,0.836220852,31.00715526,6,1.431302802
14.96622926,2.625149454,0.804234449,0.0,15,1.173213105
53.40355235,0.357647093,0.0,184.8270211,16,1.091189935
355.1868443,3.28242998,0.353773228,0.0,11,1.425934557
347.4427307,0.60950788,1.552596441,41.40290588,14,1.0
1.778393136,3.289050271,0.689518148,0.0,13,1.516095842
342.6522428,3.446579897,0.753533927,63.59615939,0,1.380422966
230.0831776,1.551679564,0.695174393,262.0774654,11,1.0
312.450586,2.999381206,1.417120407,132.8411384,19,1.0
163.706348,2.064368806,0.210489348,115.9674582,22,1.333084373
185.6145703,1.097666318,0.328616179,180.9753327,19,1.185121064
175.9847689,2.326644819,0.55569784,0.0,13,1.626282682
240.0711327,1.251744464,0.822293594,245.0365048,15,1.0
50.27445171,0.96982191,0.661483366,0.0,14,1.592673841
10.79049235,2.996883681,0.67279613,0.0,7,1.604037904
110.854779,0.363708265,0.379125377,97.50353666,20,1.0
253.6850746,2.020408375,0.842844419,0.0,0,1.210888725
72.66724276,2.641187814,0.0,83.06875414,12,1.84650148
242.435676,0.656471675,0.380977104,234.4062185,2,1.46026953
349.1683366,2.198520299,0.27152734,0.0,23,1.260561925
33.80425768,3.626830829,0.159505582,0.0,11,1.64327833
242.1367626,1.394170455,0.0,78.94965745,6,1.103453273
159.7500789,1.712661226,0.693006455,0.0,7,1.168862499
312.5312116,1.252836203,0.771837664,0.0,16,1.367413038
63.7739242,0.852510314,0.774689873,0.0,17,1.868376524
249.3453428,1.456511757,0.976520654,0.0,9,1.0
301.7215043,3.564458001,1.046192578,124.5082455,14,1.488275773
340.061119,2.742469869,0.0,222.688632,22,1.140157157
245.9692902,0.663496058,0.852372512,275.8734088,20,1.797063797
178.982915,0.599042119,0.672997106,0.0,20,1.606280045
222.4250065,2.119343311,0.668543274,0.0,9,1.269410771
312.8057944,0.850060326,0.550454693,52.27441564,8,1.538814463
205.4195088,0.562311716,0.379842546,202.8283607,0,1.069449382
10.93934149,3.464239601,0.811152749,0.0,20,1.04652344
335.1415304,0.322736925,0.207845416,0.0,22,2.309337339
248.2296304,1.830116911,1.041142272,0.0,4,1.150877501
243.5448189,0.452366113,0.400935043,0.0,14,1.371209828
77.64305486,3.649262936,0.0,0.0,13,1.14294477
237.1987693,1.424683492,0.645043358,0.0,10,1.0
141.791186,1.019299132,0.129037368,74.48791847,22,1.0
234.4438717,1.682961594,0.120719868,0.0,16,1.435375106
38.37349091,1.035469585,0.873518835,185.0896323,20,1.0
236.8243097,2.927893083,0.973879769,115.9899527,13,1.015464101
359.7889413,0.373155294,0.556391883,0.0,5,1.56088803
17.35633399,1.691386445,0.0,0.0,21,1.390577766
351.7827063,2.625978365,0.812567674,109.4417824,3,1.135035041
146.4868659,1.762171105,0.472180812,289.6660849,12,1.122675094
313.4712421,0.356973222,1.151304882,217.5230336,20,1.0
281.6587743,1.103543572,1.386852872,107.8911731,23,2.191690463
204.125854,1.85052211,0.0,0.0,21,1.0
265.8417153,0.88413162,1.589033565,64.85004178,16,1.704225936
316.2656021,0.77395738,0.0,174.5505542,20,1.0
145.4905158,2.046179245,0.384654364,52.35381695,11,1.650131791
117.7319382,0.424763169,1.010517491,0.0,22,1.690906787
240.3336188,0.589551328,0.311339962,0.0,11,1.0
290.8245391,0.896285766,0.274666712,0.0,23,1.053044576
274.4226485,1.764399203,0.0,0.0,3,1.727203669
287.2129136,1.753236414,0.065738471,148.74699,1,1.0
156.8099933,1.622197646,0.274264032,265.4352635,19,1.474730795
294.4203178,1.704896909,0.909760376,0.0,5,1.029166926
43.27525993,2.625044543,1.271405958,275.1297548,5,1.660246849
196.0160753,0.309561918,0.296566115,0.0,21,2.044993245
2.073117779,3.366099796,0.439691015,0.0,0,1.0
116.8508988,0.580927811,0.202451572,290.603773,10,1.535562777
131.9261526,0.430765529,0.0,282.230398,22,1.691308967
142.622169,0.908837998,0.0,0.0,22,1.0
250.3681944,1.627937493,0.08979744,72.50471443,20,1.701763535
139.8809165,1.61266853,0.579965465,117.2394717,11,1.440177259
161.5297041,0.584815344,0.348626189,188.4471664,3,1.556455155
85.51588711,0.403869765,0.449101504,0.0,15,1.0
134.370645,3.357059691,0.758723235,279.0315682,18,1.597558587
81.81706581,2.369529977,0.562994521,0.0,10,1.22683686
26.35053256,1.906668815,0.134170114,115.6468569,10,1.0
217.2414936,1.997320612,0.982910857,0.0,12,1.580497058
240.5566075,0.781588815,0.0,0.0,12,1.624462109
223.0165246,1.588092792,0.290425589,266.1820147,7,1.269291723
166.8578558,0.983188184,1.288868816,97.95275311,10,1.44514507
136.7228809,3.50157935,0.736200298,259.0700098,15,1.235301013
310.8001138,0.863077513,0.0,87.56351493,12,1.0
186.8694426,0.462377917,0.0,0.0,23,1.242285169
172.5054759,1.154572151,0.464028415,0.0,2,1.779938773
9.23114369,0.306971819,0.405352815,0.0,10,1.785631272
122.8492179,3.997652119,0.883628479,272.9265798,20,1.0
136.8704228,1.452008288,1.05229959,289.7764235,7,1.395794958
143.5762011,3.48373372,0.393753875,0.0,9,1.330685894
208.8620529,2.984884522,0.557862182,0.0,21,1.497696758
192.0969168,1.458548771,0.186973378,0.0,17,1.320832338
218.8458334,0.486942658,0.536866645,0.0,16,1.588876409
275.3579742,1.981767351,0.18998677,0.0,6,1.134458421
292.6748659,0.728504875,0.609751639,216.4007738,17,1.741338034
